id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,status_sekolah,alamat_sekolah,tahun
3988,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3215011,TEGALWARU,32.15.28,TEGALWARU,SMPN SATU ATAP TERPADU 1 WARUNGJERUK,69849536,NEGERI,KP. WARUNGJERUK,2023
3989,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3215011,TEGALWARU,32.15.28,TEGALWARU,SMPN SATU ATAP TERPADU 2 PASANGGRAHAN,69849544,NEGERI,KP. CILANGGOHAR TENGAH RT 005/002,2023
399,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP IDN,69985009,SWASTA,JL LEUWI JATI RT 001/007,2023
3990,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP ISLAM TERPADU BABUSSALAM,69816312,SWASTA,KP. BABAKAN RT 14/07 DESA WARUNGJERUK,2023
3991,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP UNGGULAN BAITUL QURAN CIRATA,69975625,SWASTA,KP. RAWATUTUT RT 13/07,2023
3992,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3215011,TEGALWARU,32.15.28,TEGALWARU,SMPS IKADI,70000179,SWASTA,KP. PASIR ROMPANG TEGALSARI,2023
3993,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215011,TEGALWARU,32.15.28,TEGALWARU,SMPN 1 TEGALWARU,20217867,NEGERI,JL. LOJI CIBAYAT,2023
3994,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP AL MUHAJIRIN,70002089,SWASTA,JL. RAYA LOJI PANGKALAN RT 002/001,2023
3995,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP ALAM SANGGABUANA,70031253,SWASTA,KP. SIRNARUJU RT/RW 004/001,2023
3996,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP ISLAM TERPADU BINA AL JIHAR,20255788,SWASTA,KP. CIDORO,2023
3997,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP IT Nurul Quran,69966076,SWASTA,KP LOJI RT 03 RW 02,2023
3998,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215011,TEGALWARU,32.15.28,TEGALWARU,SMP PGRI PANGKALAN,20237331,SWASTA,KP. KIREWOK,2023
3999,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215020,CIAMPEL,32.15.04,CIAMPEL,SMPN 1 CIAMPEL,20217924,NEGERI,JL. GONO TIRTOWIDJOJO,2023
4,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,32.01.21,NANGGUNG,SMP DARUL FIKRI NANGGUNG,20253853,SWASTA,JL. RAYA ANTAM TBK. KM 01,2023
40,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SMP INDOBANGSA,69896096,SWASTA,KP. PAKU PASIR RT 06/04,2023
400,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP ISLAM AL-HIJAZ,69985129,SWASTA,JL RAYA JONGGOL DAYEUH KP RT 003/003,2023
4000,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215020,CIAMPEL,32.15.04,CIAMPEL,SMPN 2 CIAMPEL,20217858,NEGERI,JL. KARANGANYAR,2023
4001,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215020,CIAMPEL,32.15.04,CIAMPEL,SMP KAWASAN INDUSTRI CIAMPEL,20237190,SWASTA,JL KAWASAN INDUSTRI BTB.IX,2023
4002,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMPN 1 TELUKJAMBE TIMUR,20217900,NEGERI,JL. SUKADANA,2023
4003,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMPN 2 TELUKJAMBE TIMUR,20256103,NEGERI,JLN. BHARATA RAYA BLOK J PERUMNAS BUMI TELUKJAMBE,2023
4004,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP AL MUSHLIH,20237168,SWASTA,JL. RAYA TELUKJAMBE SUKAGALIH 10-04,2023
4005,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP BUDI MULIA TELUKJAMBE,20237172,SWASTA,JL. DESA WADAS CIHERANG,2023
4006,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP IGNATIUS SLAMET RIYADI,20237174,SWASTA,JL. PANDAWA KOMP. RESINDA,2023
4007,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP Islam Al Azhar 35 Galuh Mas Karawang,69892707,SWASTA,JL. ARTERI GALUH MAS RAYA,2023
4008,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP ISLAM AL MUMTAAZ,70005216,SWASTA,DUSUN BOBOJONG,2023
4009,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP ISLAM ASSAADAH KARAWANG,70003979,SWASTA,DUSUN SUMEDANGAN RT 004/002,2023
401,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP ISLAM CIKAL HARAPAN II,20246491,SWASTA,"PERUMAHAN CITRA INDAH KM 23,2 JONGGOL CILEUNGSI",2023
4010,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP ISLAM AT-THOHARIYAH,69827772,SWASTA,JALAN KH. ABDUL HALIM NO. 135 DUSUN GEMPOL GIRANG RT 08 RW 05,2023
4011,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP ISLAM SAHABAT ILMU,70025859,SWASTA,DUSUN CIHERANG RT 001/005,2023
4012,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP IT AL-RIDWAN,70005523,SWASTA,JL. PEMANCINGAN AJO KP. PINTU AER RT 002/003,2023
4013,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP PURI ARTHA,70028741,SWASTA,PERUMAHAN PURI TELUKJAMBE,2023
4014,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMP PUSAKA BANGSA,20276401,SWASTA,JL. KOMPLEK PERUM GALUH MAS,2023
4015,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMPIT HARAPAN UMAT,69886258,SWASTA,JL. PAKUNCEN RT 01 RW 06,2023
4016,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215031,TELUKJAMBE TIMUR,32.15.03,TELUKJAMBE TIMUR,SMPS ALAM KARAWANG,69774541,SWASTA,JL. PINTU AIR WADAS,2023
4017,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,32.15.27,TELUKJAMBE BARAT,SMPN 1 TELUKJAMBE BARAT,20217865,NEGERI,JLN. PERTAMINA,2023
4018,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,32.15.27,TELUKJAMBE BARAT,SMPN 2 TELUKJAMBE BARAT,20217861,NEGERI,JL. RAYA WANASARI TELUKJAMBE BARAT,2023
4019,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,32.15.27,TELUKJAMBE BARAT,SMP ISLAM TARBIYYATULL FALAH,20237186,SWASTA,JLN.PERTAMINA JATI II,2023
402,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP ISLAM DARUL MU ALLAMAH,69987460,SWASTA,KP SODONG RT 002/005,2023
4020,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,32.15.27,TELUKJAMBE BARAT,SMP ISLAM TELUKJAMBE,20237188,SWASTA,JL. RAYA MARGAMULYA TELUKJAMBE BARAT KARAWANG,2023
4021,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,32.15.27,TELUKJAMBE BARAT,SMP IT AL-JABAR KARAWANG,70026248,SWASTA,DUSUN PASIRJENGKOL RT 007/003,2023
4022,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215032,TELUKJAMBE BARAT,32.15.27,TELUKJAMBE BARAT,SMP PGRI TELUKJAMBE,20237334,SWASTA,KP.KALIGANDU RT.01/01 JL. RAYA KALIGANDU,2023
4023,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPN 1 KLARI,20217908,NEGERI,JL. RAYA KOSAMBI,2023
4024,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPN 2 KLARI,20217930,NEGERI,JL.RAYA PJT. II CURUG,2023
4025,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPN 3 KLARI,20217887,NEGERI,JLN. RAYA BELENDUNG KM.5 KLARI,2023
4026,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPN 4 KLARI,20237293,NEGERI,JL. RUMAMBE RT 22 RW 06,2023
4027,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPN 5 KLARI,69966615,NEGERI,PERUM PURI KOSAMBI II DESA DUREN KLARI,2023
4028,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMP GARUDA NASIONAL,70000624,SWASTA,KP. KARANGANYAR,2023
4029,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMP IT AL-ISTIQOMAH GLOBAL SCHOOL,70003629,SWASTA,DUSUN KARANG ANYAR RT 034/010,2023
403,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP ISLAM DARUSSALAM KHOIRIAH,70025648,SWASTA,KP. RAWAMAMUR RT 04 RW 02,2023
4030,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMP IT SEHATI BINA INSANI,69995702,SWASTA,AREA PERUMAHAN VILLA KARAWANGI KOSAMBI,2023
4031,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMP PGRI KLARI,20237327,SWASTA,JALAN RAYA KOSAMBI NO. 23 KLARI KARAWANG,2023
4032,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPS ISLAM PLUS AL HASANAT,20253242,SWASTA,DUSUN BAKAN JATI RT. 004 RW 003,2023
4033,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPS IT GITA WIRABANGSA,69952530,SWASTA,JLN RAYA KLARI DUSUN KRAJAN I,2023
4034,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215040,KLARI,32.15.05,KLARI,SMPS PLUS AL HIDAYAH,20237091,SWASTA,"JL. RAYA CURUG-KOSAMBI KEC, KLARI",2023
4035,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMPN 1 CIKAMPEK,20217934,NEGERI,JALAN RAYA CIKAMPEK,2023
4036,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMPN 2 CIKAMPEK,20217864,NEGERI,JL. BABAKAN BOGOR,2023
4037,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMPN 3 CIKAMPEK,69966497,NEGERI,KP. KAMUNING,2023
4038,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMP AL ISLAM CIKAMPEK,20237164,SWASTA,JL. IR. H. DJUANDA NO 136,2023
4039,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMP ISLAM AL HIKMAH INDONESIA,69979157,SWASTA,JL. A. YANI NO. 18,2023
404,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP MADINATULQURAN,69858828,SWASTA,KP.CIPONDOK RT 03 RW 05 JONGGOL KAB.BOGOR,2023
4040,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMP PGRI CIKAMPEK,20237323,SWASTA,JL. JENDRAL A. YANI KP. POPONCOL,2023
4041,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMP PUPUK KUJANG CIKAMPEK,20237336,SWASTA,JALAN AHMAD YANI NO 39,2023
4042,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMP TAMANSISWA CIKAMPEK,20237338,SWASTA,JL. IR. H. DJUANDA NO 12,2023
4043,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMPIT BINA INSANI,69873939,SWASTA,KP. SUKAJADI RT 03 RW 05,2023
4044,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215050,CIKAMPEK,32.15.13,CIKAMPEK,SMPS PAKUSARAKAN,20237319,SWASTA,JL. AHMAD YANI PERUM BMI BLOK H,2023
4045,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMPN I PURWASARI,20246718,NEGERI,JL. KH. MOCH. SODIQ KP. DUKUH,2023
4046,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMPN SATU ATAP I PURWASARI,20257272,NEGERI,JL. KARANGSARI DUSUN PEDES,2023
4047,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMP AL-MUNAWAR,20237166,SWASTA,JL. RAYA TAMELANG RT.01/01 KP. KRAJAN,2023
4048,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMP As-Syarifiyah,20237170,SWASTA,KP. KAWAO RT 02 RW 02,2023
4049,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMP I AR-RISALAH AL-ATSARI,70010664,SWASTA,DUSUN SERANG RT 012/006,2023
405,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP PASUNDAN JONGGOL,20231108,SWASTA,JL. DAYEUH CIPAMINGKIS,2023
4050,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMP ISLAM TERPADU NURUL ILMI,69873938,SWASTA,DUSUN KALIMULYA RT 01 RW 01,2023
4051,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215051,PURWASARI,32.15.29,PURWASARI,SMPIT GEMA INSAN CENDEKIA,69961433,SWASTA,KP. KEDUNGSARI RT 001/004,2023
4052,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,32.15.16,TIRTAMULYA,SMPN 1 TIRTAMULYA,20217935,NEGERI,JL. RAYA TIRTAMULYA,2023
4053,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,32.15.16,TIRTAMULYA,SMPN 2 TIRTAMULYA,20217922,NEGERI,JL. RAYA BOJONGSARI,2023
4054,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,32.15.16,TIRTAMULYA,SMPN 3 TIRTAMULYA,69979393,NEGERI,"JL. KARANGBENDA, RT 04 / 02",2023
4055,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215060,TIRTAMULYA,32.15.16,TIRTAMULYA,SMPN SATU ATAP 1 TIRTAMULYA,69753900,NEGERI,JLN. TIRTAMULYA,2023
4056,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMPN 1 JATISARI,20217910,NEGERI,JL.RAYA JATISARI,2023
4057,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMPN 2 JATISARI,20217919,NEGERI,JATISARI,2023
4058,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMPN 3 JATISARI,69979392,NEGERI,PERUM BUMI CIKAMPEK BARU,2023
4059,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMPN SATU ATAP 1 JATISARI,60728556,NEGERI,DUSUN KARAJAN RT 002 /RW 001,2023
406,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP PGRI 285 JONGGOL,20200713,SWASTA,JL. M. BAKRI KAUM JONGGOL,2023
4060,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMP AL IHSAN,20246716,SWASTA,KARAJAN 1 RT 02 RW 01,2023
4061,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMP AL-QU`RAN AL-HASANAT ELTAHFIDH,20276400,SWASTA,"JL. CIKALONG CILAMAYA RT 04/04, KP. KARANGANYAR 2",2023
4062,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215070,JATISARI,32.15.14,JATISARI,SMP ISLAM TERPADU MIFTAHUL JANNAH,69992560,SWASTA,DUSUN KRAJAN 2 RT 001/002 DESA JATIBARU,2023
4063,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,32.15.24,BANYUSARI,SMPN 1 BANYUSARI,20217932,NEGERI,JL. PEUNDEUY,2023
4064,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215071,BANYUSARI,32.15.24,BANYUSARI,SMPN 2 BANYUSARI,20255752,NEGERI,DUSUN KARAJAN,2023
4065,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMPN 1 KOTABARU,20217912,NEGERI,JALAN IR. H. JUANDA,2023
4066,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMPN 2 KOTABARU,20217921,NEGERI,JL. PERUM BUMI INDAH PESONA,2023
4067,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMPN 3 KOTABARU,20237289,NEGERI,JL BENGKEL REMAJA,2023
4068,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMPN 4 KOTABARU,20246721,NEGERI,JL. JEND. SUDIRMAN KP. GANDOANG,2023
4069,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMP IT AMSAR,70009167,SWASTA,PERUM RAWAMAS INDAH BLOK RE NO. 11 RT 001/018,2023
407,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP PLUS NURUL HIKMAH AL HAKIM,20231068,SWASTA,JL. RAYA CIBUCIL RT. 008/003,2023
4070,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMP IT KHARISMA DARUSSALAM,20276410,SWASTA,JL. RAYA BY PASS JOMIN TIMUR,2023
4071,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMP MUHAMMADIYAH,20237193,SWASTA,JL. KARANG SALAM NO.1 RT 01/05 DESA PUCUNG KECAMATAN KOTABARU,2023
4072,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215072,KOTABARU,32.15.25,KOTA BARU,SMPS IT AL MADANI,69774544,SWASTA,JL CARIU KP KARAJAN,2023
4073,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMPN 1 CILAMAYA WETAN,20217911,NEGERI,JL. RAYA CILAMAYA,2023
4074,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMPN 2 CILAMAYA WETAN,20217920,NEGERI,JL. RAWAGEMPOL,2023
4075,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMPN SATU ATAP 1 CILAMAYA WETAN,60728554,NEGERI,JLN. KRAJAN,2023
4076,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMP ISLAM AL-IFADAH,20252992,SWASTA,JL PESANTREN NO 100,2023
4077,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMP ISLAM BANI AHMAD,69977092,SWASTA,JL. RAYA CILAMAYA DESA TEGALWARU KEC. CILAMAYA WETAN,2023
4078,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMP IT AL-IMRAN,69984152,SWASTA,JL. SYECH QURO NO. 270 DUSUN KRASAK RT 004/003,2023
4079,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMPS ISLAM AL-MUTTAQIN,20265258,SWASTA,JLN RAWAGEMPOL KULON - CILAMAYA WETAN,2023
408,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP SAINT ENOCH,20253022,SWASTA,PERUM. CITRA INDAH BLOK 00 NO.11-12,2023
4080,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215081,CILAMAYA WETAN,32.15.15,CILAMAYA WETAN,SMPS IT AL HUDA,20271163,SWASTA,JLN. SINGAPERBANGSA DUSUN KOSAMBI TIMUR RT. 011/05,2023
4081,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMPN 1 CILAMAYA KULON,20217933,NEGERI,JL. RAYA KRASAK-WADAS,2023
4082,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMPN 2 CILAMAYA KULON,20237472,NEGERI,JL. PULO PUTRI,2023
4083,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMP ISLAM AL - FIRDAUS,70006487,SWASTA,DUSUN KOPO BARAT,2023
4084,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMP ISLAM AL MUDRIKY,20237140,SWASTA,CILEMPUNG,2023
4085,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMP MAARIF ASSHIDDIQIYAH,69949391,SWASTA,"JL. SINGAPERBANGSA, DUSUN KRAJAN TIMUR RT 001/ RW 001",2023
4086,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMP PASUNDAN SUMURGEDE,20237321,SWASTA,JLN SINGAPERBANGSA NO.21,2023
4087,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215082,CILAMAYA KULON,32.15.23,CILAMAYA KULON,SMP RAUDHATUL QURAN,70002359,SWASTA,DUSUN KRAJAN BARAT RT 002/004,2023
4088,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMPN 1 TELAGASARI,20217901,NEGERI,JL. SYECH QURO,2023
4089,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMPN 2 TELAGASARI,20237259,NEGERI,JALAN DESA KALISARI,2023
409,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201170,JONGGOL,32.01.06,JONGGOL,SMP SAINTEK UHAMKA BOARDING SCHOOL,70042226,SWASTA,"JL. RAYA MENTENG, KP. KADUPANDAK",2023
4090,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMPN 3 TELAGASARI,20268128,NEGERI,JL. SYEH QURO - TELAGASARI,2023
4091,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMP ISLAM ATTARBIYYAH TELAGASARI,20237176,SWASTA,DUSUN POPONCOL RT.003/001,2023
4092,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMP IT AL-IKHWAN,70003621,SWASTA,DUSUN POPONCOL RT 012 RW 004,2023
4093,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMP IT AL-MIFTAH,70010663,SWASTA,JL. PRAMUKA DUSUN KRAJAN RT 009/001,2023
4094,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMP IT ISP KARAWANG,69981794,SWASTA,JL. TELAGASARI - KOSAMBI DUSUN PASIRTALAGA II RT. 012/004,2023
4095,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215100,TALAGASARI,32.15.17,TELAGASARI,SMPIT INSAN HARAPAN,69984513,SWASTA,JL. BABAKAN PASIRKONCI DUSUN SINDANGPALAY,2023
4096,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215112,KARAWANG TIMUR,32.15.26,KARAWANG TIMUR,SMPN 1 KARAWANG TIMUR,20217863,NEGERI,JALAN MANUNGGAL VII,2023
4097,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215112,KARAWANG TIMUR,32.15.26,KARAWANG TIMUR,SMPN 2 KARAWANG TIMUR,20217857,NEGERI,JLN.SYECH QURO JOHAR KARAWANG,2023
4098,32,JAWA BARAT,3215,KABUPATEN KARAWANG,3215112,KARAWANG TIMUR,32.15.26,KARAWANG TIMUR,SMPN 3 KARAWANG TIMUR,69966477,NEGERI,JL. MANUNGGAL VII PALUMBONSARI,2023
