id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_sekolah,jumlah_murid,satuan,tahun_ajaran
279,32,JAWA BARAT,3205,KABUPATEN GARUT,NEGERI,21039,ORANG,2022/2023
280,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,35528,ORANG,2022/2023
281,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEGERI,12564,ORANG,2022/2023
282,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,27715,ORANG,2022/2023
283,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEGERI,8934,ORANG,2022/2023
284,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,11520,ORANG,2022/2023
285,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEGERI,16063,ORANG,2022/2023
286,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,11389,ORANG,2022/2023
287,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEGERI,11656,ORANG,2022/2023
288,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,39709,ORANG,2022/2023
289,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEGERI,16085,ORANG,2022/2023
290,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,10854,ORANG,2022/2023
291,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEGERI,8098,ORANG,2022/2023
292,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,17239,ORANG,2022/2023
293,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEGERI,22782,ORANG,2022/2023
294,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,26265,ORANG,2022/2023
295,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEGERI,12514,ORANG,2022/2023
296,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,22089,ORANG,2022/2023
297,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEGERI,13914,ORANG,2022/2023
298,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,6826,ORANG,2022/2023
299,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEGERI,20348,ORANG,2022/2023
300,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,41515,ORANG,2022/2023
301,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEGERI,19476,ORANG,2022/2023
302,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,54343,ORANG,2022/2023
303,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEGERI,8134,ORANG,2022/2023
304,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,22969,ORANG,2022/2023
305,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEGERI,5639,ORANG,2022/2023
306,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,3903,ORANG,2022/2023
307,32,JAWA BARAT,3271,KOTA BOGOR,NEGERI,6800,ORANG,2022/2023
308,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,27115,ORANG,2022/2023
309,32,JAWA BARAT,3272,KOTA SUKABUMI,NEGERI,6012,ORANG,2022/2023
310,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,4122,ORANG,2022/2023
311,32,JAWA BARAT,3273,KOTA BANDUNG,NEGERI,25604,ORANG,2022/2023
312,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,27978,ORANG,2022/2023
313,32,JAWA BARAT,3274,KOTA CIREBON,NEGERI,3953,ORANG,2022/2023
314,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,6742,ORANG,2022/2023
315,32,JAWA BARAT,3275,KOTA BEKASI,NEGERI,16757,ORANG,2022/2023
316,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,45529,ORANG,2022/2023
317,32,JAWA BARAT,3276,KOTA DEPOK,NEGERI,5047,ORANG,2022/2023
318,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,34077,ORANG,2022/2023
319,32,JAWA BARAT,3277,KOTA CIMAHI,NEGERI,6040,ORANG,2022/2023
320,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,11026,ORANG,2022/2023
321,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEGERI,7960,ORANG,2022/2023
322,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,9200,ORANG,2022/2023
323,32,JAWA BARAT,3279,KOTA BANJAR,NEGERI,6235,ORANG,2022/2023
324,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,1971,ORANG,2022/2023
325,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEGERI,14818,ORANG,2023/2024
326,32,JAWA BARAT,3201,KABUPATEN BOGOR,SWASTA,122158,ORANG,2023/2024
327,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NEGERI,10991,ORANG,2023/2024
328,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SWASTA,27872,ORANG,2023/2024
329,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NEGERI,24485,ORANG,2023/2024
330,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SWASTA,31460,ORANG,2023/2024
331,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEGERI,13551,ORANG,2023/2024
332,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,42436,ORANG,2023/2024
333,32,JAWA BARAT,3205,KABUPATEN GARUT,NEGERI,21533,ORANG,2023/2024
334,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,33367,ORANG,2023/2024
335,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEGERI,12738,ORANG,2023/2024
336,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,25957,ORANG,2023/2024
337,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEGERI,9431,ORANG,2023/2024
338,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,10957,ORANG,2023/2024
339,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEGERI,16382,ORANG,2023/2024
340,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,11305,ORANG,2023/2024
341,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEGERI,11932,ORANG,2023/2024
342,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,37875,ORANG,2023/2024
343,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEGERI,16199,ORANG,2023/2024
344,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,10264,ORANG,2023/2024
345,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEGERI,8299,ORANG,2023/2024
346,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,15892,ORANG,2023/2024
347,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEGERI,23461,ORANG,2023/2024
348,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,23796,ORANG,2023/2024
349,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEGERI,12686,ORANG,2023/2024
350,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,20098,ORANG,2023/2024
351,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEGERI,14300,ORANG,2023/2024
352,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,5596,ORANG,2023/2024
353,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEGERI,20853,ORANG,2023/2024
354,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,41714,ORANG,2023/2024
355,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEGERI,19599,ORANG,2023/2024
356,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,55200,ORANG,2023/2024
357,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEGERI,8285,ORANG,2023/2024
358,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,22384,ORANG,2023/2024
359,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEGERI,5778,ORANG,2023/2024
360,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,3525,ORANG,2023/2024
361,32,JAWA BARAT,3271,KOTA BOGOR,NEGERI,6814,ORANG,2023/2024
362,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,27253,ORANG,2023/2024
363,32,JAWA BARAT,3272,KOTA SUKABUMI,NEGERI,6040,ORANG,2023/2024
364,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,4203,ORANG,2023/2024
365,32,JAWA BARAT,3273,KOTA BANDUNG,NEGERI,25568,ORANG,2023/2024
366,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,27742,ORANG,2023/2024
367,32,JAWA BARAT,3274,KOTA CIREBON,NEGERI,3982,ORANG,2023/2024
368,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,6416,ORANG,2023/2024
369,32,JAWA BARAT,3275,KOTA BEKASI,NEGERI,16922,ORANG,2023/2024
370,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,45046,ORANG,2023/2024
371,32,JAWA BARAT,3276,KOTA DEPOK,NEGERI,4898,ORANG,2023/2024
372,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,34568,ORANG,2023/2024
373,32,JAWA BARAT,3277,KOTA CIMAHI,NEGERI,5682,ORANG,2023/2024
374,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,11132,ORANG,2023/2024
375,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEGERI,8032,ORANG,2023/2024
376,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,8802,ORANG,2023/2024
377,32,JAWA BARAT,3279,KOTA BANJAR,NEGERI,6501,ORANG,2023/2024
378,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,1844,ORANG,2023/2024
379,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEGERI,14818,ORANG,2024/2025
380,32,JAWA BARAT,3201,KABUPATEN BOGOR,SWASTA,122158,ORANG,2024/2025
381,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NEGERI,10991,ORANG,2024/2025
382,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SWASTA,27872,ORANG,2024/2025
383,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NEGERI,24485,ORANG,2024/2025
384,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SWASTA,31460,ORANG,2024/2025
385,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEGERI,13551,ORANG,2024/2025
386,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,42436,ORANG,2024/2025
387,32,JAWA BARAT,3205,KABUPATEN GARUT,NEGERI,21533,ORANG,2024/2025
388,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,33367,ORANG,2024/2025
389,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEGERI,12738,ORANG,2024/2025
390,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,25957,ORANG,2024/2025
391,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEGERI,9431,ORANG,2024/2025
392,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,10957,ORANG,2024/2025
393,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEGERI,16382,ORANG,2024/2025
394,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,11305,ORANG,2024/2025
395,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEGERI,11932,ORANG,2024/2025
396,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,37875,ORANG,2024/2025
397,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEGERI,16199,ORANG,2024/2025
398,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,10264,ORANG,2024/2025
399,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEGERI,8299,ORANG,2024/2025
400,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,15892,ORANG,2024/2025
401,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEGERI,23461,ORANG,2024/2025
402,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,23796,ORANG,2024/2025
403,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEGERI,12686,ORANG,2024/2025
404,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,20098,ORANG,2024/2025
405,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEGERI,14300,ORANG,2024/2025
406,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,5596,ORANG,2024/2025
407,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEGERI,20853,ORANG,2024/2025
408,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,41714,ORANG,2024/2025
409,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEGERI,19599,ORANG,2024/2025
410,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,55200,ORANG,2024/2025
411,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEGERI,8285,ORANG,2024/2025
412,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,22384,ORANG,2024/2025
413,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEGERI,5778,ORANG,2024/2025
414,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,3525,ORANG,2024/2025
415,32,JAWA BARAT,3271,KOTA BOGOR,NEGERI,6814,ORANG,2024/2025
416,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,27253,ORANG,2024/2025
417,32,JAWA BARAT,3272,KOTA SUKABUMI,NEGERI,6040,ORANG,2024/2025
418,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,4203,ORANG,2024/2025
419,32,JAWA BARAT,3273,KOTA BANDUNG,NEGERI,25568,ORANG,2024/2025
420,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,27742,ORANG,2024/2025
421,32,JAWA BARAT,3274,KOTA CIREBON,NEGERI,3982,ORANG,2024/2025
422,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,6416,ORANG,2024/2025
423,32,JAWA BARAT,3275,KOTA BEKASI,NEGERI,16922,ORANG,2024/2025
424,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,45046,ORANG,2024/2025
425,32,JAWA BARAT,3276,KOTA DEPOK,NEGERI,4898,ORANG,2024/2025
426,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,34568,ORANG,2024/2025
427,32,JAWA BARAT,3277,KOTA CIMAHI,NEGERI,5682,ORANG,2024/2025
428,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,11132,ORANG,2024/2025
429,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEGERI,8032,ORANG,2024/2025
430,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,8802,ORANG,2024/2025
431,32,JAWA BARAT,3279,KOTA BANJAR,NEGERI,6501,ORANG,2024/2025
432,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,1844,ORANG,2024/2025
