id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,status_sekolah,alamat_sekolah,tahun
15466,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDIT UMMI ABIYYI,69756087,SWASTA,PERUM TELAGA PASIRAYA KAV BLOK D15,2023
15467,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS ISLAM ATH THAYYIBAH,20270341,SWASTA,KAMPUNG KANDANG,2023
15468,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS IT AL-ICHLASH,69888922,SWASTA,JL. RAYA SERANG - CIBARUSAH KM.2,2023
15469,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS IT AN NAJMA 2,70023867,SWASTA,"PERUMAHAN GRAND CIKARANG VILLAGE BLOK F15, NO. 1 DESA JAYASAMPURNA",2023
1547,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,32.01.21,NANGGUNG,SD IT AL-MUNAWWAR,69855636,SWASTA,JL.ACE TABRANI KM 5 KP.PAKAPURAN RT 01 RW 06,2023
15470,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS IT DARUSSALAM,20271244,SWASTA,KP.LANGKAP LANCAR RT.04/02,2023
15471,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS IT RAHMAN HAKIM,20271475,SWASTA,PERUM MEGA REGENCI BLOK E-1/1 KEC. SERANG BARU KAB. BEKASI,2023
15472,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS LESTARI,69856878,SWASTA,PERUM KOTA SERANG BARU BLOK E 35 NO.18,2023
15473,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216021,SERANG BARU,32.16.21,SERANG BARU,SDS PLUS INSAN MULIA,69888406,SWASTA,JL. MEGA REGENCY BLOK N-9 NO.17 RT.43/12,2023
15474,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH JAYA 01,20219096,NEGERI,JL CENDRAWASIH,2023
15475,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH JAYA 02,20219095,NEGERI,KP PARUNG BANTENG,2023
15476,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH JAYA 03,20219094,NEGERI,KP. LIMO RT 08/03,2023
15477,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH JAYA 04,20219093,NEGERI,KP. GANDARIA RT 001/004,2023
15478,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH JAYA 05,20219092,NEGERI,KP KEBON KOPI,2023
15479,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH KOTA 01,20219091,NEGERI,KP. LOJI,2023
1548,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,32.01.21,NANGGUNG,SD IT CENDEKIA MUSLIM,69972288,SWASTA,KP. KALONGKRAMAT RT001/001,2023
15480,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH KOTA 02,20219090,NEGERI,JL. RAYA CIBARUSAH,2023
15481,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH KOTA 03,20219073,NEGERI,KP.POPONCOL RT 003/004,2023
15482,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH KOTA 04,20219008,NEGERI,KP.BABAKAN RT 15/RW 05,2023
15483,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH KOTA 05,20218942,NEGERI,KP PASAR LAMA,2023
15484,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI CIBARUSAH KOTA 06,20218925,NEGERI,KP.GANDARIA TIMUR RT 018 / RW 06,2023
15485,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI RIDOGALIH 01,20218103,NEGERI,KP. PUTAT,2023
15486,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI RIDOGALIH 02,20218102,NEGERI,KP GEMPOL RT 01/01,2023
15487,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI RIDOGALIH 03,20218101,NEGERI,KP PUTAT RT 002/003,2023
15488,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI RIDOMANAH 01,20218100,NEGERI,KP. SENTUL,2023
15489,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI RIDOMANAH 02,20218099,NEGERI,KP. POPONCOL,2023
1549,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201010,NANGGUNG,32.01.21,NANGGUNG,SDS ISLAM YATABO,20258320,SWASTA,DESA BANTARKARET KECAMATAN NANGGUNG KABUPATEN BOGOR,2023
15490,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SINDANG MULYA 01,20218208,NEGERI,KP CIBOGO,2023
15491,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SINDANG MULYA 02,20218207,NEGERI,KP WARUNG BAMBU,2023
15492,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SINDANG MULYA 03,20218206,NEGERI,KP.MUNCANG RT 06/02,2023
15493,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SINDANG MULYA 04,20218189,NEGERI,KAMPUNG CIKORONJO,2023
15494,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SINDANG MULYA 05,20244804,NEGERI,JL RAYA MUTIARA PERUM MUTIARA BEKASI JAYA KECAMATAN CIBARUSAH,2023
15495,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SIRNAJATI 01,20218165,NEGERI,KP. CIJATI TONGGOH,2023
15496,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SIRNAJATI 02,20218164,NEGERI,KP.CIJATI LEBAK RT 02/03,2023
15497,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SIRNAJATI 03,20218163,NEGERI,KP. TEGAL KADU,2023
15498,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI SIRNAJATI 04,20218162,NEGERI,"KP. CIKETUK , RT.001/RW.001",2023
15499,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI WIBAWAMULYA 01,20218380,NEGERI,KP LIO,2023
155,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201180,CILEUNGSI,32.01.07,CILEUNGSI,SD AL IMAM ISLAMIC SCHOOL,20253872,SWASTA,JL. BLITAR BLOK E 12/7B LIMUS PRATAMA REGENCY,2023
1550,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N ARGAPURI,20230412,NEGERI,KP. PASIR EURIH,2023
15500,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD NEGERI WIBAWAMULYA 02,20218363,NEGERI,KP. TEGAL PANJANG,2023
15501,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD ABDI NEGARA 2,20245873,SWASTA,JL RAYA CIKARANG CIBARUSAH KM 11,2023
15502,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD ISLAM PLUS AL HANIF,60725221,SWASTA,"KP. SETU, RT. 001/004",2023
15503,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD IT ALMANAR,20244812,SWASTA,JL RAYA CIBARUSAH,2023
15504,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SD KARAKTER TUNAS INDONESIA,69954753,SWASTA,JL. RAYA CIBARUSAH RT 001/005,2023
15505,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SDIT AL KAMILIYYAH,60725222,SWASTA,KP CIBOGO RT 03/01,2023
15506,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SDIT BINTANG HARAPAN,69950676,SWASTA,KP WARUNG BAMBU RT 02/03 DESA SINDANG MULYA CIBARUSAH,2023
15507,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SDIT NURUL ILMI,20244817,SWASTA,PERUM MUTIARA BEKASI JAYA KAV. H8/23 A CIBARUSAH BEKASI,2023
15508,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SDS IT BUKHARA,69852786,SWASTA,"GRAHA BAGASASI BLOK L1 NO.8-12, 20-24 RT.01/13",2023
15509,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SDS IT NUR AL BARKAH,20258516,SWASTA,CIBARUSAH,2023
1551,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N CIGARUNG,20230459,NEGERI,KP. CIGARUNG,2023
15510,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216030,CIBARUSAH,32.16.22,CIBARUSAH,SDS SURYA PENGHARAPAN,69888431,SWASTA,RUKO PELANGI 3 NO. 14-16 RT.04/08 PERUM MUTIARA BEKASI JAYA,2023
15511,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PAHLAWAN SETIA 01,20218310,NEGERI,KP. TAMBUN KAPLING RT. 04/04,2023
15512,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PAHLAWAN SETIA 02,20218309,NEGERI,KP. TAMBUN BARU RT. 03/02,2023
15513,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PAHLAWAN SETIA 03,20218308,NEGERI,KP.PISANG BATU RT. 001//01,2023
15514,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PANTAI MAKMUR 01,20218132,NEGERI,KP.BALI RT.01 RW.05 DESA PANTAI MAKMUR,2023
15515,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PANTAI MAKMUR 02,20218131,NEGERI,KP. TANAH BARU NO. 36,2023
15516,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PANTAI MAKMUR 03,20218130,NEGERI,JL. PLTGU MUARA TAWAR,2023
15517,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PUSAKA RAKYAT 01,20218126,NEGERI,TAMBUN PERMATA,2023
15518,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI PUSAKA RAKYAT 02,20218106,NEGERI,KP. BOGOR PENGGARUTAN,2023
15519,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SAMUDRA JAYA 02,20218095,NEGERI,KP. SINGKIL RT. 02/08,2023
1552,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N CIKAMARANG,20230467,NEGERI,KP. CIKAMARANG RT. 11 RW. 04,2023
15520,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SAMUDRA JAYA 03,20218093,NEGERI,KP. SEMBILANGAN,2023
15521,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SAMUDRAJAYA 01,20218096,NEGERI,KP. KRAMAT,2023
15522,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SAMUDRAJAYA 04,20218094,NEGERI,KP. TAMBUN 3 BAGIAN DS. SAMUDRAJAYA,2023
15523,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SEGARA JAYA 01,20218121,NEGERI,KP.PASAR LAMA,2023
15524,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SEGARA JAYA 02,20218117,NEGERI,KP. KEBON KELAPA PEGADUNGAN,2023
15525,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SEGARA JAYA 03,20218116,NEGERI,KP. TELAR DESA SEGARAJAYA,2023
15526,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SEGARA MAKMUR 01,20218120,NEGERI,KP. KEBON KELAPA,2023
15527,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SEGARA MAKMUR 02,20218119,NEGERI,KP.PONCOL,2023
15528,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SEGARA MAKMUR 03,20218118,NEGERI,JL. MARUNDA MAKMUR NO. 01,2023
15529,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA ASIH 01,20218157,NEGERI,KP.TANAH TINGGI,2023
1553,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N KALIPASIR,20230519,NEGERI,JL. RAYA HAMBARO,2023
15530,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA ASIH 02,20218219,NEGERI,KP. TANAH TINGGI,2023
15531,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA ASIH 03,20218202,NEGERI,KP. BOGOR VILLA MUTIARA GADING,2023
15532,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA ASIH 04,20218201,NEGERI,KP. SAWAH,2023
15533,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA ASIH 05,20218200,NEGERI,KP. TANAH TINGGI,2023
15534,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA ASIH 06,20218199,NEGERI,JLN. K.H MUSA KP. TANAH TINGGI,2023
15535,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA MULYA 01,20218195,NEGERI,KP. BOGOR,2023
15536,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD NEGERI SETIA MULYA 02,20218194,NEGERI,KP. PAMAHAN RT. 01 RW. 04,2023
15537,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD CITRA BANGSA,20251998,SWASTA,JL. KH. MUHAMAD MUSA KAV TANAH TINGGI RT. 01/25,2023
15538,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD ISLAM MODERN INSAN MILENIA QURANI,70014852,SWASTA,"JL. MUTIARA GADING CITY, NO 6, RT. 01, RW. 02, DESA SETIA ASIH KECAMATAN TARUMAJ",2023
15539,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD PLUS AL-MAIMUN,69822418,SWASTA,KP. BOGOR RT.02/19,2023
1554,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N KALONG 01,20230520,NEGERI,KP. PABUARAN RT 06/03 DESA KALONG 1 KEC LEUWISADENG KAB.BOGOR,2023
15540,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD SANTO YUSUP,69972992,SWASTA,JL. MUTIARA GADING CITY BLOK S.,2023
15541,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD SYAHID,20219131,SWASTA,KP. PENGGARUTAN,2023
15542,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD YASMI,20219132,SWASTA,KP. TURI JAYA V NO. 19,2023
15543,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDI NURUL HUDA,69955358,SWASTA,KP. BOGOR RT. 02 RW. 01,2023
15544,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT AL-MUHSINIYYAH,70001834,SWASTA,KP. BOJONGJAYA RT 001 RW 004,2023
15545,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT BANI ATTAYSINIYAH,69972306,SWASTA,KP. BALI RT. 001/018.,2023
15546,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT MENTARI INDONESIA 02,70002813,SWASTA,JL. KH. MUHAMMAD MUSA NO. 1,2023
15547,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT NURUL QOLBI,20251996,SWASTA,JL TARUMAJAYA,2023
15548,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT SYIFAUL QULUB,69954210,SWASTA,KP. KARATAN RT 001/014,2023
15549,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT TSABIT KEIS,70006651,SWASTA,KP. TAMBUN BARU NO. 50,2023
1555,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N KALONG 02,20230521,NEGERI,JALAN RAYA KALONG,2023
15550,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDIT ZIADATUL IRFAN,70002688,SWASTA,KAMPUNG TAMBUN KAPLING RT. 04/04,2023
15551,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDS ALAM ANAK SHOLEH,69929489,SWASTA,PERUM VILLA MUTIARA GADING 1 BLOK H NO.1,2023
15552,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDS BINA TALENTA GRAHA,20271155,SWASTA,JL. PUSAKA RAKYAT KAV. 45,2023
15553,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDS IT AL - WATHONIYAH 43,69775468,SWASTA,KP.SUNGAI ATAP RT.02/01,2023
15554,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDS IT SAMBA TARUMA,69912754,SWASTA,KP. TAMBUN SUNGAI ANGKE RT.01/05,2023
15555,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDS PEACHBLOSSOMS,69728706,SWASTA,KOTA HARAPAN INDAH RV 2-09,2023
15556,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SDS STIAS BUNDA HATI KUDUS,70005775,SWASTA,"PERUMAHAN HARAPAN INDAH, CLUSTER TAMAN SARI BLOK H KAV. HN3 NO. 7",2023
15557,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD CHERRY MONTESSORI SCHOOL,69787019,SWASTA,KOTA HARAPAN INDAH SENTRA BISNIS BLOK RV2 NO. 10,2023
15558,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216100,TARUMAJAYA,32.16.01,TARUMAJAYA,SD JOHN PAULS SCHOOL,20268582,SWASTA,"JL. HARAPAN INDAH BULEVAR KAV. 05, SEKTOR V, KOTA HARAPAN INDAH, KEL. PUSAKA RAK",2023
15559,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG ANYAR 01,20218950,NEGERI,JL. W. KACUNG KP. KEDAUNG,2023
1556,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N KALONG 04,20230523,NEGERI,KP.KALONG TONGGOH,2023
15560,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG ANYAR 02,20218949,NEGERI,KP.PULO PISANG RT.002/03,2023
15561,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG ANYAR 03,20218948,NEGERI,JL. FAJAR INDAH NO. 1 KP. PULE,2023
15562,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG BAHAGIA 01,20218965,NEGERI,KP. PULO BAMBU,2023
15563,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG BAHAGIA 02,20218964,NEGERI,KP PULO BAMBU,2023
15564,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG BAHAGIA 03,20218963,NEGERI,KP. CIHERANG RT.04 RW.01,2023
15565,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG MUKTI 01,20218256,NEGERI,KP. JARAKOSTA RT.03 RW.02,2023
15566,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG MUKTI 02,20218255,NEGERI,KP. LEMAHABANG,2023
15567,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG RAHAYU 01,20218283,NEGERI,KP.PELAUKAN,2023
15568,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG RAHAYU 02,20218282,NEGERI,KP. GELONGGONG,2023
15569,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG RAHAYU 03,20218281,NEGERI,KP. PELAUKAN,2023
1557,32,JAWA BARAT,3201,KABUPATEN BOGOR,3201021,LEUWISADENG,32.01.39,LEUWISADENG,SD N LEUWISADENG,20230550,NEGERI,KP. SIRNA GALIH,2023
15570,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG RAHAYU 04,20218280,NEGERI,KP. PELAUKAN,2023
15571,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SATU 01,20218253,NEGERI,KP PULO BESAR,2023
15572,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SATU 02,20218236,NEGERI,KP. PEUNDEUY RT/RW 006/002,2023
15573,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SATU 03,20218235,NEGERI,KP. PULO KUKUN,2023
15574,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SENTOSA 01,20218233,NEGERI,KP. PULO BAMBU,2023
15575,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SENTOSA 02,20218232,NEGERI,KP. PULO AREN,2023
15576,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SENTOSA 03,20218231,NEGERI,KP. PULO BAMBU TUA,2023
15577,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SETIA 01,20218230,NEGERI,KP. PULE RT 002 / RW 001,2023
15578,32,JAWA BARAT,3216,KABUPATEN BEKASI,3216062,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,SD NEGERI KARANG SETIA 02,20218229,NEGERI,KP PULE,2023
